city,city_display,name,address,state,reg_no,reg_level,reg_year,reg_district,reg_serial,reg_app_no,reg_valid,reg_note,district_flag,source_id
bangalore,Bengaluru,GarbhaGudi IVF Centre Pvt Ltd,"No:26,Pattalamma Temple Street, South End Circle, Near Metro station,Basavangudi,Bangalore",KARNATAKA,KA/AC/2022/10231/L1/Bengaluru Urban/067,L1,2022,Bengaluru Urban,067,10231,True,,,189
bangalore,Bengaluru,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"SECOND FLOOR, BOOMI PLAZA, NO.560/1, BINNAMANGALA, FIRST STAGE, CMH ROAD, NEAR INDIRA NAGAR METRO, INDIRA NAGAR, BANGALORE",KARNATAKA,KA/AC/2022/10421/L1/Bengaluru Urban/069,L1,2022,Bengaluru Urban,069,10421,True,,,190
bangalore,Bengaluru,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"2ND FLOOR, UNNATHI ARCADE. NO. 6, 1ST MAIN ROAD,1ST BLOCK, ABOVE TJSB BANK, DR RAJKUMAR ROAD, RAJAJI NAGAR, BENGALURU",KARNATAKA,KA/AC/2022/10415/L1/Bengaluru Urban/070,L1,2022,Bengaluru Urban,070,10415,True,,,191
bangalore,Bengaluru,INDIRA IVF CLINIC (A UNIT OF INDIRA IVF HOSPITAL PVT. LTD.),"THIRD FLOOR, YH HEIGHTS BUILDING, ABOVE STAR BUCKS COFFEE, 7M-235, 80 FEET ROAD, HRBR LAYOUT, 2ND BLOCK, EXTN. OF HENNUR ROAD, BANASWADI ROAD, KALYAN NAGAR, BANGALORE",KARNATAKA,KA/AC/2022/10424/L1/Bengaluru Urban/072,L1,2022,Bengaluru Urban,072,10424,True,,,192
bangalore,Bengaluru,Usha Vikranth diagnostic center and Hospital,#49 double road near shanmugha temple Rajarajeshwari Nagar Bangalore,KARNATAKA,KA/AC/2023/13897/L1/Bengaluru Urban/076,L1,2023,Bengaluru Urban,076,13897,True,,,195
bangalore,Bengaluru,Santhathi fertility and maternity center,"santhathi fertility and maternity center No 55, first floor, upadhyayara Sangha, ORR service road , near Nagarbhavi circle. Nagarbhavi",KARNATAKA,KA/AC/2022/10862/L1/Bengaluru Urban/077,L1,2022,Bengaluru Urban,077,10862,True,,,196
bangalore,Bengaluru,Aspire Fertility Center,"4th floor, Natus Hospital building, 20/13, Sarjapur - Marathahalli Rd, Carmelaram, Janatha Colony, Doddakannelli, Bengaluru, Karnataka 560035",KARNATAKA,KA/AC/2023/14329/L1/Bengaluru Urban/086,L1,2023,Bengaluru Urban,086,14329,True,,,198
bangalore,Bengaluru,"IVF Access, Koramangala a unit of PN IVF Access Private Limited","2nd Floor, Opposite Mantri Mall, Koramangala 80 Feet Rd, Bengaluru, Karnataka 560095",KARNATAKA,KA/AC/2022/10777/L2/Bengaluru Urban/002,L2,2022,Bengaluru Urban,002,10777,True,,,200
bangalore,Bengaluru,"IVF Access, Rajajinagar a unit of PN IVF Access Private Limited","2nd Floor, 59/1, Dr Rajkumar Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka 560010",KARNATAKA,KA/AC/2022/10780/L2/Bengaluru Urban/003,L2,2022,Bengaluru Urban,003,10780,True,,,201
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"# 16/A, 2nd and 3rd Floor, 9th Main, 3rd Block, Jayanagar, Bengaluru 560011",KARNATAKA,KA/AC/2022/10030/L2/Bengaluru Urban/005,L2,2022,Bengaluru Urban,005,10030,True,,,203
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No 29/7, Kodihalli, Old airport Road, Bengaluru 560017",KARNATAKA,KA/AC/2022/10397/L2/Bengaluru Urban/006,L2,2022,Bengaluru Urban,006,10397,True,,,204
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No.47, 17th Cross 11th Main, Malleshwaram Bengaluru 560055",KARNATAKA,KA/AC/2022/11975/L2/Bengaluru Urban/007,L2,2022,Bengaluru Urban,007,11975,True,,,205
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No. 3, Survey no.152/1,152/4, Doddathoguru Village, Electronic City Phase 1, Neeladri Road, Bengaluru South Taluk, Bengaluru - 560100",KARNATAKA,KA/AC/2022/11974/L2/Bengaluru Urban/008,L2,2022,Bengaluru Urban,008,11974,True,,,206
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Nagarjuna Sai Signet, Plot No.11, Survey No. 88, Whitefield Main Road, Bengaluru 560066",KARNATAKA,KA/AC/2022/10951/L2/Bengaluru Urban/009,L2,2022,Bengaluru Urban,009,10951,True,,,207
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No.4M-411, 1st Floor, 4th Main Road, HRBR layout, 3rd Block, Kammanahalli Main Road, Bengaluru, 560043",KARNATAKA,KA/AC/2022/10998/L2/Bengaluru Urban/010,L2,2022,Bengaluru Urban,010,10998,True,,,208
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"Khata No: 2667/1/2501/1, Sahakaranagar, ward No 7, Kodigehalli Main Road, Bengaluru 560092",KARNATAKA,KA/AC/2022/13171/L2/Bengaluru Urban/011,L2,2022,Bengaluru Urban,011,13171,True,,,209
bangalore,Bengaluru,Ankur Healthcare Private Limited,"No 55, 20th Main,1st Block, West of Chord Road, Next to Bhima Jewelry, Rajajinagar, Bangalore",KARNATAKA,KA/AC/2022/10715/L2/Bengaluru Urban/012,L2,2022,Bengaluru Urban,012,10715,True,,,210
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No.766 And 767, Narayana Nagar, 1st Block, Doddakallasandra Village, Kanakapura Road Bengaluru-560062",KARNATAKA,KA/AC/2023/13933/L2/Bengaluru Urban/013,L2,2023,Bengaluru Urban,013,13933,True,,,211
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE FERTILITY,"No.1/79/4, Bellandur Village, Varthur Hobli, Bengaluru East Taluk, Bengaluru 560103",KARNATAKA,KA/AC/2023/13945/ L2/Bengaluru Urban/014,L2,2023,Bengaluru Urban,014,13945,True,,,212
bangalore,Bengaluru,AIKYA FERTILITY AND RESEARCH CENTER,"166,1st Floor,ITI LAYOUT,NEAR INDIRA GANDHI CIRCLE,J.P..NAGAR 1ST PHASE,ABOVE DMART.BENGALURU",KARNATAKA,KA/AC/2022/10057/L2/Bengaluru Urban/015,L2,2022,Bengaluru Urban,015,10057,True,,,213
bangalore,Bengaluru,Samrudh Fertility And Urology Center,"SriRanga , 1062 , 1st floor , 50 feet road , Kumaraswamy Layout 1st stage , Bengaluru",KARNATAKA,KA/AC/2022/10788/L2/Bengaluru Urban/016,L2,2022,Bengaluru Urban,016,10788,True,,,214
bangalore,Bengaluru,Icchaa Fertility Solutions and Diagnostics,No 18 M.P Krishna Mansion Guava Garden Koramangala,KARNATAKA,KA/AC/2022/11152/L2/Bengaluru Urban/017,L2,2022,Bengaluru Urban,017,11152,True,,,215
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE PVT LTD,"#210/A1, SHUBHASHREE COMPLEX, 14TH MAIN, 50 FEET ROAD, HANUMANTHA NAGAR, BSK 1ST STAGE, BANGALORE",KARNATAKA,KA/AC/2022/10584/L2/Bengaluru Urban/018,L2,2022,Bengaluru Urban,018,10584,True,,,216
bangalore,Bengaluru,AANSH IVF HOSPITAL PRIVATE LIMITED,"NO-13, 6TH CROSS, 100 FEET ROAD. SRINIVAGILU. KORAMANGALA. BANGALORE.",KARNATAKA,KA/AC/2022/10826/L2/Bengaluru Urban/021,L2,2022,Bengaluru Urban,021,10826,True,,,217
bangalore,Bengaluru,Shanthi Shell Fertility Centre,"No.679, 11th Main Road, 36th Cross, 4th Block, Jayanagar, BANGALORE.",KARNATAKA,KA/AC/2022/11373/L2/Bengaluru Urban/022,L2,2022,Bengaluru Urban,022,11373,True,,,218
bangalore,Bengaluru,Genea fertility center,"451 ,9 th cross jevan gruha colony Jp nagar 2 nd phase",KARNATAKA,KA/AC/2022/10911/L2/Bengaluru Urban/023,L2,2022,Bengaluru Urban,023,10911,True,,,219
bangalore,Bengaluru,GENEA FERTILITY CENTRE NAGARBHAVI,"547 SERVICE ROAD, NEAR NAMOORA TINDI HOTEL.NAGARBHAVI MAIN RD,VINAYAKA LAYOUT,BENGALURU,KARNATAKA-560072",KARNATAKA,KA/AC/2022/13781/L2/Bengaluru Urban/024,L2,2022,Bengaluru Urban,024,13781,True,,,220
bangalore,Bengaluru,Maa Fertility Centre,"2 nd floor RDL Square, Opposite RMZ galleria mall , next to Yelahanka police station, Yelahanka , Bengaluru",KARNATAKA,KA/AC/2022/10570/L2/Bengaluru Urban/026,L2,2022,Bengaluru Urban,026,10570,True,,,221
bangalore,Bengaluru,INDIRA IVF HOSPITAL PRIVATE LIMITED,"3rd Floor, Woodys Building, 45,1-1, 2nd Phase, J P Nagar, MarenaHalli, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/10617/L2/Bengaluru Urban/027,L2,2022,Bengaluru Urban,027,10617,True,,,222
bangalore,Bengaluru,Kiran Infertility Centre (Bengaluru) private limited,"No 8, 80 feet road, 4th block, S T bed area, Koramangala, Bengaluru-560034",KARNATAKA,KA/AC/2022/10827/L2/Bengaluru Urban/038,L2,2022,Bengaluru Urban,038,10827,True,,,230
bangalore,Bengaluru,Bhoomi ivf centre,"101, first floor, 80 feet main road , Chandra lay out , Vijayanagar, bangalore",KARNATAKA,KA/AC/2022/10052/L2/Bengaluru Urban/039,L2,2022,Bengaluru Urban,039,10052,True,,,231
bangalore,Bengaluru,Manipal Hospital Whitefield (A Unit of Manipal Health Enterprises Pvt. Ltd.),"Plot No 01, SY No.143, 212, 213,214, 215, of Hoodi Village, KR Puram Hobli, EPIP Industrial area, Whitefield, Bengaluru East.",KARNATAKA,KA/AC/2023/14379/L2/Bengaluru Urban/075,L2,2023,Bengaluru Urban,075,14379,True,,,233
bangalore,Bengaluru,Aspire Fertility Center,"Aspire Building , No.2 , 19th Main , HSR Layout , 4th sector Bangalore",KARNATAKA,KA/AC/2022/10853/L2/Bengaluru Urban/085,L2,2022,Bengaluru Urban,085,10853,True,,,237
bangalore,Bengaluru,NU Hospitals Private LImited - South,"No.6, 15th Main, 11th Cross, Padmanabhanagar, Bangalore",KARNATAKA,KA/AC/2023/13987/L1/Bengaluru Urban/108,L1,2023,Bengaluru Urban,108,13987,True,,,341
bangalore,Bengaluru,MEGHANA NURSING & MATERNITY HOME,"#325, HOODI, WHITE FIELD ROAD ,BANGALORE .",KARNATAKA,KA/AC/2023/14432/L1/Bengaluru Urban/117,L1,2023,Bengaluru Urban,117,14432,True,,,343
bangalore,Bengaluru,TATHASTU FERTILITY AND IVF CENTER,"NO 1,POOJA ARCADE, GROUND FLOOR (OLD NO .86/2)5TH MAIN ROAD BULL TEMPLE ROAD NR COLONY BANGALORE",KARNATAKA,KA/AC/2023/14315/L1/Bengaluru Urban/118,L1,2023,Bengaluru Urban,118,14315,True,,,344
bangalore,Bengaluru,Orchidz Health Clinic,"18,2nd floor ,Above Yes bank, New BEL Road, Jaladarshini Layout",KARNATAKA,KA/AC/2023/14557/L1/Bengaluru Urban/120,L1,2023,Bengaluru Urban,120,14557,True,,,345
bangalore,Bengaluru,Janya Fertility,"2317,2nd floor, 27th main, HSR layout sector 1",KARNATAKA,KA/AC/2023/14120/L2/Bengaluru Urban/089,L2,2023,Bengaluru Urban,089,14120,True,,,346
bangalore,Bengaluru,DYU HEALTH CARE UNIT OF LITTLE BABY INDIA PVT LTD,"#1098,14th main HSR layout. Sector-3 Near BDA complex Bengaluru,",KARNATAKA,KA/AC/2022/13429/L2/Bengaluru Urban/090,L2,2022,Bengaluru Urban,090,13429,True,,,347
bangalore,Bengaluru,CAREE TEST TUBE BABY CENTER,"NO.324, RD COMPLEX, II FLOOR, 1ST CROSS, 8TH MAIN, BASAVESHWARANAGAR",KARNATAKA,KA/AC/2022/10637/L2/Bengaluru Urban/092,L2,2022,Bengaluru Urban,092,10637,True,,,348
bangalore,Bengaluru,Center for assisted reproduction Embryology endoscopy private limited,"#8,80 feet road,RT Nager Main Road, Ganganagar,Bangalore -560032",KARNATAKA,KA/AC/2022/10675/L2/Bengaluru Urban/096,L2,2022,Bengaluru Urban,096,10675,True,,,349
bangalore,Bengaluru,International Hospital Limited,"154/9, Opp-IIMB, Bannerghattha road",KARNATAKA,KA/AC/2022/12917/L2/Bengaluru Urban/101,L2,2022,Bengaluru Urban,101,12917,True,,,351
bangalore,Bengaluru,NU Hospitals Private Limited - West,"#4/1, West of Chord Road, Rajajinagar, Near ISKCON, Bengaluru",KARNATAKA,KA/AC/2022/10846/L2/Bengaluru Urban/107,L2,2022,Bengaluru Urban,107,10846,True,,,353
bangalore,Bengaluru,Motherhood Hospital (A Unit of Rhea Healthcare Pvt Ltd),"#4, 30th Main Rd, Opp Kempegowda Institute, Banagirinagara, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",KARNATAKA,KA/AC/2022/10731/L2/Bengaluru Urban/112,L2,2022,Bengaluru Urban,112,10731,True,,,356
bangalore,Bengaluru,Joshis Andrology And Urology Centre,"#776, Sri Krishna Complex, Opp to Ganesh Temple, 19th cross, 14th main, Sahakarnagar A block",KARNATAKA,KA/AC/2022/13544/L2/Bengaluru Urban/115,L2,2022,Bengaluru Urban,115,13544,True,,,357
bangalore,Bengaluru,PARENTHOOD HEALTHCARE PVT LTD,"NO 38, 10TH MAIN 1ST,2ND FLOOR ,JAYANAGAR 5TH BLOCK BANGALORE",KARNATAKA,KA/AC/2022/11522/L2/Bengaluru Urban/121,L2,2022,Bengaluru Urban,121,11522,True,,,358
bangalore,Bengaluru,KHUSHI FERTILITY & IVF CENTRE,"#31 .MOHAN CHAMBERS , MINI FOREST ROAD, AFTER VALTECH , 1ST MAIN ROAD , J.P NAGAR 3RD PHASE , BENGALURU",KARNATAKA,KA/AC/2022/11383/L2/Bengaluru Urban/123,L2,2022,Bengaluru Urban,123,11383,True,,,359
bangalore,Bengaluru,JANISTHAA,"N0 2, Thimmaiah Layout,3rd stage, 2nd Block, Basaveshwaranagara Bangalore",KARNATAKA,KA/AC/2022/11396/L2/Bengaluru Urban/125,L2,2022,Bengaluru Urban,125,11396,True,,,360
bangalore,Bengaluru,Apollo Specialty Hospitals Private Limited,"5th Floor, SS Sparsh Hospital, Ideal Homes HBCS Layout, 8, 4th Cross Rd, Javarandoddi, RR Nagar, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/13756/L2/Bengaluru Urban/131,L2,2022,Bengaluru Urban,131,13756,True,,,924
bangalore,Bengaluru,OVUM HOSPITALS A UNIT OF NEONATAL CARE AND RESEARCH INSTITUTE PVT LTD,"NO.216/A PANCHAJANYA, 100 FEET OUTER RING ROAD, 2ND BLOCK, 3RD PHASE, BANASHANKARI 3RD STAGE BENGALURU",KARNATAKA,KA/AC/2023/14539/L2/ Bengakuru Urban /132,L2,2023,Bengakuru Urban,132,14539,True,,,925
bangalore,Bengaluru,Milann Fertility & Birthing Hospital,"#1109, 24th Main Rd, TMC Layout, 1st Phase, J. P. Nagar, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/10159/L2/Bengaluru Urban/028,L2,2022,Bengaluru Urban,028,10159,True,,,926
bangalore,Bengaluru,Milann Fertility Hospital,"82,Chinmaya Mission Hospital Rd, 2nd Stage,Binnamangala, Hoyasala Nagar, Indiranagar",KARNATAKA,KA/AC/2022/10526/L2/Bengaluru Urban/029,L2,2022,Bengaluru Urban,029,10526,True,,,927
bangalore,Bengaluru,Milann Fertility Hospital,"Ramaiah Hospital, New BEL Rd, M S R Nagar, Mathikere, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/10499/L2/Bengaluru Urban/030,L2,2022,Bengaluru Urban,030,10499,True,,,928
bangalore,Bengaluru,Milann Fertility and Birthing Hospitals,"7,East Park Road, Kumara Park East, Bengaluru",KARNATAKA,KA/AC/2022/10337/L2/Bengaluru Urban/040,L2,2022,Bengaluru Urban,040,10337,True,,,929
bangalore,Bengaluru,VISHVAS FERTILITY AND GYNAECOLOGY CENTRE AND NANDI DIAGNOSTICS,"89/2, 3RD,4TH FLOOR, ABOVE MADHULOKA, MUNNEKOLALA, MARATHAHALLI, BENGALURU",KARNATAKA,KA/AC/2022/11486/L1/ Bengakuru Urban /138,L1,2022,Bengakuru Urban,138,11486,True,,,931
bangalore,Bengaluru,VISHVAS FERTILITY AND GYNAECOLOGY CENTRE,"2797, 3RD FLOOR, ABOVE AIRTEL OFFICE, 27TH MAIN, HSR LAYOUT, SECTOR 2, BENGALURU",KARNATAKA,KA/AC/2022/11487/L1/Bengaluru Urban /140,L1,2022,Bengaluru Urban,140,11487,True,,,933
bangalore,Bengaluru,Kinder Womens Hospital and Fertility Center A Unit of Kindorama Healthcare Private Limited,"No.40F, Doddanekundi Industrial Area, Graphite India Main Road, Hoodi Village, K.R Puram Hobli, Bengaluru",KARNATAKA,KA/AC/2023/14611/L2/Bengaluru Urban /141,L2,2023,Bengaluru Urban,141,14611,True,,,934
bangalore,Bengaluru,RAINBOW CHILDRENS MEDICARE LIMITED,"Sy No. 8/5, Doddanekkundi Village, Marathahalli, K.R Puram Outer Ring Road, Bangalore",KARNATAKA,KA/AC/2023/14427/L2/Bengaluru Urban/143,L2,2023,Bengaluru Urban,143,14427,True,,,935
bangalore,Bengaluru,Archish IVF,"128/9, Maruthi Sapphire, Ground floor HAL Old Airport Road, Murugeshpalya",KARNATAKA,KA/AC/2022/11132/L2/Bengaluru Urban/144,L2,2022,Bengaluru Urban,144,11132,True,,,936
bangalore,Bengaluru,Mannat Fertility Clinic,90/2 2nd Floor Outr Ring Road Marathahalli,KARNATAKA,KA/AC/2022/10325/L2/Bengaluru Urban/149,L2,2022,Bengaluru Urban,149,10325,True,,,941
bangalore,Bengaluru,Archish.IVF,"2574, Ground floor, Satya Heritage, 8th Cross, 13th main road, opp.Park, E block Sahakarnagar, Bangaluru",KARNATAKA,KA/AC/2023/14268/L2/Bengaluru Urban/153,L2,2023,Bengaluru Urban,153,14268,True,,,942
bangalore,Bengaluru,GARBHAGUDI IVF CENTER,"NO. 3, 1ST FLOOR, DEVASANDRA, NEW BEL ROAD, ABOVE PIZZA HUT, OPP. TO RAMAIAH HOSPITAL",KARNATAKA,KA/AC/2023/14210/L1/Bengaluru Urban/157,L1,2023,Bengaluru Urban,157,14210,True,,,979
bangalore,Bengaluru,GARBHAGUDI IVF CENTRE,"2ND Floor Commercial building bearing No. 2, Survey No.21, Nagarabhavi Village, yeshawanthapura hobli,",KARNATAKA,KA/AC/2023/14661/L1/BengaluruUrban/158,L1,2023,BengaluruUrban,158,14661,True,,,980
bangalore,Bengaluru,Motherhoodhospital Sahakarnagar,"Motherhood Hospitl,2266/17&18,service Road,,G -Block,Sahakarnagar,Bangalore ,Karnataka",KARNATAKA,KA/AC/2023/ 14061 / L1/ Bengaluru Urban/159,L1,2023,Bengaluru Urban,159,14061,True,,,981
bangalore,Bengaluru,ISWARYA FERTILITY SERVICES PRIVATE LIMITED,"1164, 5th Main Rd, Sector 7, HSR Layout, Bengaluru, Karnataka 560102",KARNATAKA,KA/AC/2022/13134/L2/Bengaluru Urban/160,L2,2022,Bengaluru Urban,160,13134,True,,,982
bangalore,Bengaluru,ISWARYA FERTILITY SERVICES PRIVATE LIMITED,"No. 35/C , Kengal Soudha, 2nd floor, 6th Main Rd, 1st Stage, KHB Colony, Basaveshwar Nagar, Bengaluru, Karnataka 560079",KARNATAKA,KA/AC/2022/13139/L1/BengaluruUrban/161,L1,2022,BengaluruUrban,161,13139,True,,,983
bangalore,Bengaluru,APOLLO SPECIALITY HOSPITALS PVT LTD,"101/209 & 210, ITPL Main Rd, Brookefield, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/12073/L2/ Bengakuru Urban /166,L2,2022,Bengakuru Urban,166,12073,True,,,984
bangalore,Bengaluru,BABY SCIENCE IVF CLINICS PVT LTD,"NO .3 AVYA ARC , 2ND FLOOR, 7TH MAIN ROAD, SUBBAIAH NA PALYA ,HRBR LAYOUT, KALYAN NAGAR, BANGALORE",KARNATAKA,KA/AC/2022/11430/L1/ Bengaluru Urban/167,L1,2022,Bengaluru Urban,167,11430,True,,,985
bangalore,Bengaluru,BABY SCIENCE IVF CLINICS PVT LTD,NO 712/A/1 2ND STAGE WOC ROAD NEXT TO ARUNA SILKS MODI HOSPITAL ROAD BASAVESHWAR NAGAR BANGALORE,KARNATAKA,KA/AC/2022/11421/L1/ Bengaluru Urban/168,L1,2022,Bengaluru Urban,168,11421,True,,,986
bangalore,Bengaluru,OVUM CLINIC UNIT OF NEONATAL CARE AND RESEARCH INSTITUTE PVT LTD,"NO.29P AND 32, SECOND FLOOR, NH 4, OPPOSITE HDFC BANK, BATTARAHALLI, BENGALURU- 560049",KARNATAKA,KA/AC/2023/14869/L2/ Bengaluru Urban /200,L2,2023,Bengaluru Urban,200,14869,True,,,989
bangalore,Bengaluru,Chaithanya Integrated Healthcare India Pvt Ltd,"34, Whitefiled Main Rd Next to Forum Value Mall , Prestige Ozone , Whitefield , Bengaluru , Karnataka",KARNATAKA,KA/AC/2022/14942/L2/Bengaluru Urban/205,L2,2022,Bengaluru Urban,205,14942,True,,,991
bangalore,Bengaluru,Cherish Medical Centre P Ltd,"401,7th Cross,4th Block,Koramangala,Bengaluru.",KARNATAKA,KA/AC/2022/12248/L2/Bengaluru Urban/207,L2,2022,Bengaluru Urban,207,12248,True,,,992
bangalore,Bengaluru,DR ARAVINDS IVF,"First floor, No 35/2 Konappana Agrahara, Hosur Rd, 2nd phase, Electronic City, Karnataka",KARNATAKA,KA/AC/2023/14669/L2/Bengaluru Urban/206,L2,2023,Bengaluru Urban,206,14669,True,,,993
bangalore,Bengaluru,CORAL ADVANCED FERTILITY & WOMEN'S CARE,"NO.1/1, 4TH FLOOR, ABOVE ICICI BANK, NEW BEL ROAD, RMV II STAGE, BANGALORE â€“ 560 094",KARNATAKA,KA/AC/2023/14866/L2/Bengaluru Urban/209,L2,2023,Bengaluru Urban,209,14866,True,,,995
bangalore,Bengaluru,Veena Medical Center,#11 1st cross 7th main second stage D Block rajajinagar,KARNATAKA,KA/AC/2023/14278/L1/Bengaluru Urban/224,L1,2023,Bengaluru Urban,224,14278,True,,,1003
bangalore,Bengaluru,RAINBOW CHILDREN'S MEDCARE LIMITED,"No.247/248/288/100, Byatarayanapura Village, Yelahanka Hobli, Bengaluru",KARNATAKA,KA/AC/2023/15005/L2/Bengaluru Urban/229,L2,2023,Bengaluru Urban,229,15005,True,,,1007
bangalore,Bengaluru,Sadguru Healthcare Services Pvt Ltd Oasis Fertility,"No.301, 3rd Floor,AboveTanishq Show room, 100 Feet Ring Road, Opp: Apollo National Public School, Banashankari 3rd Stage, Bengaluru, Karnataka - 560085",KARNATAKA,KA/AC/2022/10154/L2/Bengaluru Urban/243,L2,2022,Bengaluru Urban,243,10154,True,,,1019
bangalore,Bengaluru,"ART CENTRE,COMMAND HOSPITAL AIR FORCE BANGALORE","COMMAND HOSPITAL AIR FORCE, CAMBRIDGE ROAD P.O. AGRAM",KARNATAKA,KA/AC/2023/14889/L2/Bengaluru Urban/244,L2,2023,Bengaluru Urban,244,14889,True,,,1020
bangalore,Bengaluru,Milann A Unit of BACC Healthcare Pvt Ltd,"648 E, 376B/712, Second Floor, Sarjapur Main Rd, Kaikondrahalli, Bengaluru, Karnataka 560035",KARNATAKA,KA/AC/2023/14444/L2/Bengaluru Urban/246,L2,2023,Bengaluru Urban,246,14444,True,,,1022
bangalore,Bengaluru,Milann A Unit of BACC Healthcare Pvt Ltd,"448 jharana 1st floor, 17th Main Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102",KARNATAKA,KA/AC/2023/14892/L2/Bengaluru Urban/247,L2,2023,Bengaluru Urban,247,14892,True,,,1023
bangalore,Bengaluru,Milann Fertility Hospital,"Milann (Whitefield), 4th Floor, Plot No. 7G, Opp. Graphite India, Whitefield, Bengaluru, Karnataka",KARNATAKA,KA/AC/2022/10480/L2/Bengaluru Urban/248,L2,2022,Bengaluru Urban,248,10480,True,,,1024
bangalore,Bengaluru,Oasis Fertility (A Unit Of Sadguru Healthcare Services Pvt Ltd),"Survey No. 758 and 759, Sector-2, 19th Main, Land Mark : Sai Mandir, HSR Layout, Bangalore, Karnataka - 560102",KARNATAKA,KA/AC/2022/10126/L2/Bengaluru Urban/254,L2,2022,Bengaluru Urban,254,10126,True,,,1028
bangalore,Bengaluru,Aster CMI Hospital,"#43/2, sahakar nagar Hebbal Bangalore",KARNATAKA,KA/AC/2024/15151/L2/Bengaluru Urban/256,L2,2024,Bengaluru Urban,256,15151,True,,,1029
bangalore,Bengaluru,FERTILITE IVF CLINICS PVT LTD,"55/373, above reliance fresh 100 Feet Ring Rd, Besides SBI bank, stage 2, BTM Layout, Bengaluru",KARNATAKA,KA/AC/2024/15058/L2/Bengaluru Urban/257,L2,2024,Bengaluru Urban,257,15058,True,,,1030
bangalore,Bengaluru,Motherhood Hospitals (A unit of Rhea Healthcare),"No. 914, 5th A Cross Road, HRBR Layout 1st Block, HRBR Layout Kalyan Nagar, Bangalore",KARNATAKA,KA/AC/2022/10653/L2/Bengaluru Urban/260,L2,2022,Bengaluru Urban,260,10653,True,,,1032
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"KATHA NO- 1907/ SY. NO-26/1, 26/ 2, KAIKONDRAHALLI VILLAGE, VARTHUR HOBLI, WARD NO-150,SARJAPURA ROAD, BANGALORE - 560035",KARNATAKA,KA/AC/2024/15347/L2/Bengaluru Urban/265,L2,2024,Bengaluru Urban,265,15347,True,,,1036
bangalore,Bengaluru,KIDS CLINIC INDIA LIMITED CLOUDNINE HOSPITAL,"Survey No.36/1, situated at Ramagondanahalli Village, Varthur Hobli, Bangalore East Taluk, Bengaluru - 560066",KARNATAKA,KA/AC/2024/15413/L2/Bengaluru Urban/268,L2,2024,Bengaluru Urban,268,15413,True,,,1037
bangalore,Bengaluru,Apollo Specialty Hospitals Private Limited,"25/5, 1st main road, E Block, Subramanya Nagar, 2nd Stage, Rajajinagar, Bangalore",KARNATAKA,KA/AC/2024/15223/L1/Bengaluru Urban/271,L1,2024,Bengaluru Urban,271,15223,True,,,1038
bangalore,Bengaluru,RANGADORE MEMORIAL HOSPITAL,"B GATE, D BLOCK ,1ST FLOOR,BASAVANAGUDI, 1ST CROSS, SHANKARPURAM, BENGALURU",KARNATAKA,KA/AC/2024/15162/L2/Bengaluru Urban/274,L2,2024,Bengaluru Urban,274,15162,True,,,1040
bangalore,Bengaluru,mankind maternity and fertility centre,#6 Tumkur road chokkasandra T Dasarahalli Bangalore,KARNATAKA,KA/AC/2024/15176/L1/Bengaluru Urban/275,L1,2024,Bengaluru Urban,275,15176,True,,,1041
bangalore,Bengaluru,GARBHAGRUHA HEALTH CENTRE,"No. 4, SLN Arcade, Eshwara Temeple Road, Doddakallasandra Village, Uttarahalli Hobli, Bangalore",KARNATAKA,KA/AC/2024/15378/L2/ Bengaluru Urban/277,L2,2024,Bengaluru Urban,277,15378,True,,,1042
bangalore,Bengaluru,PRASHANTI FERTILITY CENTRE,"2nd floor, # 92, champaka building, doddakallasandra, Bengaluru",KARNATAKA,KA/AC/2022/10878/L1/ Bengaluru Urban/278,L1,2022,Bengaluru Urban,278,10878,True,,,1043
